ghi,air_temp,period_end,period,hour_decimal,sin_hour,cos_hour,energia_15min_pred [kWh]
322,20,2025-07-07 11:30:00+00:00,PT15M,11.5,0.130526192220052,-0.9914448613738104,0.48781753
301,20,2025-07-07 11:45:00+00:00,PT15M,11.75,0.06540312923014312,-0.9978589232386035,0.46476755
279,21,2025-07-07 12:00:00+00:00,PT15M,12.0,1.2246467991473532e-16,-1.0,0.47851697
263,21,2025-07-07 12:15:00+00:00,PT15M,12.25,-0.06540312923014287,-0.9978589232386035,0.45032978
255,21,2025-07-07 12:30:00+00:00,PT15M,12.5,-0.13052619222005177,-0.9914448613738104,0.43717125
246,21,2025-07-07 12:45:00+00:00,PT15M,12.75,-0.19509032201612792,-0.9807852804032305,0.42001653
236,22,2025-07-07 13:00:00+00:00,PT15M,13.0,-0.2588190451025208,-0.9659258262890683,0.39870238
234,22,2025-07-07 13:15:00+00:00,PT15M,13.25,-0.32143946530316153,-0.9469301294951057,0.38196963
241,22,2025-07-07 13:30:00+00:00,PT15M,13.5,-0.38268343236508967,-0.9238795325112868,0.38555676
246,22,2025-07-07 13:45:00+00:00,PT15M,13.75,-0.44228869021900147,-0.8968727415326883,0.3862588
249,22,2025-07-07 14:00:00+00:00,PT15M,14.0,-0.4999999999999997,-0.8660254037844388,0.38801077
246,22,2025-07-07 14:15:00+00:00,PT15M,14.25,-0.555570233019602,-0.8314696123025455,0.37013286
239,22,2025-07-07 14:30:00+00:00,PT15M,14.5,-0.6087614290087207,-0.7933533402912352,0.34212464
231,22,2025-07-07 14:45:00+00:00,PT15M,14.75,-0.6593458151000688,-0.7518398074789774,0.32019162
221,23,2025-07-07 15:00:00+00:00,PT15M,15.0,-0.7071067811865471,-0.7071067811865479,0.3003973
216,23,2025-07-07 15:15:00+00:00,PT15M,15.25,-0.7518398074789773,-0.6593458151000691,0.2929598
213,23,2025-07-07 15:30:00+00:00,PT15M,15.5,-0.7933533402912349,-0.6087614290087209,0.27134654
208,23,2025-07-07 15:45:00+00:00,PT15M,15.75,-0.8314696123025452,-0.5555702330196022,0.24508451
200,22,2025-07-07 16:00:00+00:00,PT15M,16.0,-0.8660254037844385,-0.5000000000000004,0.22265628
189,22,2025-07-07 16:15:00+00:00,PT15M,16.25,-0.8968727415326883,-0.44228869021900136,0.1975057
172,22,2025-07-07 16:30:00+00:00,PT15M,16.5,-0.9238795325112868,-0.3826834323650895,0.17641412
155,22,2025-07-07 16:45:00+00:00,PT15M,16.75,-0.9469301294951056,-0.3214394653031618,0.15479751
137,21,2025-07-07 17:00:00+00:00,PT15M,17.0,-0.9659258262890683,-0.25881904510252063,0.12841944
119,21,2025-07-07 17:15:00+00:00,PT15M,17.25,-0.9807852804032303,-0.19509032201612866,0.08963503
100,21,2025-07-07 17:30:00+00:00,PT15M,17.5,-0.9914448613738104,-0.13052619222005163,0.06072373
81,20,2025-07-07 17:45:00+00:00,PT15M,17.75,-0.9978589232386035,-0.06540312923014273,0.025137877
63,20,2025-07-07 18:00:00+00:00,PT15M,18.0,-1.0,-1.8369701987210297e-16,0.006110994
46,20,2025-07-07 18:15:00+00:00,PT15M,18.25,-0.9978589232386036,0.06540312923014237,0.0
31,20,2025-07-07 18:30:00+00:00,PT15M,18.5,-0.9914448613738105,0.13052619222005127,0.0
17,19,2025-07-07 18:45:00+00:00,PT15M,18.75,-0.9807852804032304,0.1950903220161283,0.0
6,19,2025-07-07 19:00:00+00:00,PT15M,19.0,-0.9659258262890684,0.2588190451025203,0.0
0,18,2025-07-07 19:15:00+00:00,PT15M,19.25,-0.9469301294951057,0.3214394653031615,0.0
0,18,2025-07-07 19:30:00+00:00,PT15M,19.5,-0.923879532511287,0.38268343236508917,0.0
0,18,2025-07-07 19:45:00+00:00,PT15M,19.75,-0.8968727415326884,0.442288690219001,0.0
0,18,2025-07-07 20:00:00+00:00,PT15M,20.0,-0.8660254037844386,0.5000000000000001,0.0
0,17,2025-07-07 20:15:00+00:00,PT15M,20.25,-0.8314696123025455,0.5555702330196018,0.0
0,17,2025-07-07 20:30:00+00:00,PT15M,20.5,-0.7933533402912357,0.6087614290087199,0.0
0,17,2025-07-07 20:45:00+00:00,PT15M,20.75,-0.7518398074789772,0.6593458151000691,0.0
0,17,2025-07-07 21:00:00+00:00,PT15M,21.0,-0.7071067811865477,0.7071067811865474,0.0
0,17,2025-07-07 21:15:00+00:00,PT15M,21.25,-0.6593458151000687,0.7518398074789775,0.0
0,16,2025-07-07 21:30:00+00:00,PT15M,21.5,-0.608761429008721,0.7933533402912349,0.0
0,16,2025-07-07 21:45:00+00:00,PT15M,21.75,-0.555570233019603,0.8314696123025447,0.0
0,16,2025-07-07 22:00:00+00:00,PT15M,22.0,-0.5000000000000004,0.8660254037844384,0.0
0,16,2025-07-07 22:15:00+00:00,PT15M,22.25,-0.4422886902190014,0.8968727415326883,0.0
0,16,2025-07-07 22:30:00+00:00,PT15M,22.5,-0.38268343236508956,0.9238795325112868,0.0
0,16,2025-07-07 22:45:00+00:00,PT15M,22.75,-0.32143946530316186,0.9469301294951056,0.0
0,16,2025-07-07 23:00:00+00:00,PT15M,23.0,-0.25881904510252157,0.9659258262890681,0.0
0,15,2025-07-07 23:15:00+00:00,PT15M,23.25,-0.19509032201612872,0.9807852804032303,0.0
0,15,2025-07-07 23:30:00+00:00,PT15M,23.5,-0.13052619222005168,0.9914448613738104,0.0
0,15,2025-07-07 23:45:00+00:00,PT15M,23.75,-0.0654031292301428,0.9978589232386035,0.0
0,15,2025-07-08 00:00:00+00:00,PT15M,0.0,0.0,1.0,0.0
0,15,2025-07-08 00:15:00+00:00,PT15M,0.25,0.06540312923014306,0.9978589232386035,0.0
0,16,2025-07-08 00:30:00+00:00,PT15M,0.5,0.13052619222005157,0.9914448613738104,0.0
0,16,2025-07-08 00:45:00+00:00,PT15M,0.75,0.19509032201612825,0.9807852804032304,0.0
0,16,2025-07-08 01:00:00+00:00,PT15M,1.0,0.25881904510252074,0.9659258262890683,0.0
0,16,2025-07-08 01:15:00+00:00,PT15M,1.25,0.3214394653031616,0.9469301294951057,0.0
0,16,2025-07-08 01:30:00+00:00,PT15M,1.5,0.3826834323650898,0.9238795325112867,0.0
0,15,2025-07-08 01:45:00+00:00,PT15M,1.75,0.44228869021900125,0.8968727415326884,0.0
0,15,2025-07-08 02:00:00+00:00,PT15M,2.0,0.49999999999999994,0.8660254037844387,0.0
0,15,2025-07-08 02:15:00+00:00,PT15M,2.25,0.5555702330196022,0.8314696123025452,0.0
0,14,2025-07-08 02:30:00+00:00,PT15M,2.5,0.6087614290087207,0.7933533402912352,0.0
0,14,2025-07-08 02:45:00+00:00,PT15M,2.75,0.6593458151000688,0.7518398074789774,0.0
1,14,2025-07-08 03:00:00+00:00,PT15M,3.0,0.7071067811865476,0.7071067811865476,0.0
8,14,2025-07-08 03:15:00+00:00,PT15M,3.25,0.7518398074789774,0.6593458151000688,0.0
18,14,2025-07-08 03:30:00+00:00,PT15M,3.5,0.7933533402912352,0.6087614290087207,0.0
31,14,2025-07-08 03:45:00+00:00,PT15M,3.75,0.8314696123025451,0.5555702330196024,0.0
45,14,2025-07-08 04:00:00+00:00,PT15M,4.0,0.8660254037844386,0.5000000000000001,0.0
63,15,2025-07-08 04:15:00+00:00,PT15M,4.25,0.8968727415326884,0.44228869021900125,0.0
82,15,2025-07-08 04:30:00+00:00,PT15M,4.5,0.9238795325112867,0.38268343236508984,0.0
103,15,2025-07-08 04:45:00+00:00,PT15M,4.75,0.9469301294951056,0.3214394653031617,0.013984321
123,16,2025-07-08 05:00:00+00:00,PT15M,5.0,0.9659258262890683,0.25881904510252074,0.037564605
140,16,2025-07-08 05:15:00+00:00,PT15M,5.25,0.9807852804032304,0.19509032201612833,0.06645723
155,16,2025-07-08 05:30:00+00:00,PT15M,5.5,0.9914448613738104,0.1305261922200517,0.11215712
169,17,2025-07-08 05:45:00+00:00,PT15M,5.75,0.9978589232386035,0.06540312923014327,0.15961213
180,17,2025-07-08 06:00:00+00:00,PT15M,6.0,1.0,6.123233995736766e-17,0.2035331
189,18,2025-07-08 06:15:00+00:00,PT15M,6.25,0.9978589232386035,-0.06540312923014314,0.21012713
199,18,2025-07-08 06:30:00+00:00,PT15M,6.5,0.9914448613738104,-0.1305261922200516,0.2500363
207,18,2025-07-08 06:45:00+00:00,PT15M,6.75,0.9807852804032304,-0.1950903220161282,0.27692854
213,18,2025-07-08 07:00:00+00:00,PT15M,7.0,0.9659258262890683,-0.25881904510252063,0.29630896
222,18,2025-07-08 07:15:00+00:00,PT15M,7.25,0.9469301294951057,-0.3214394653031616,0.3168129
236,18,2025-07-08 07:30:00+00:00,PT15M,7.5,0.9238795325112868,-0.3826834323650895,0.3305142
251,18,2025-07-08 07:45:00+00:00,PT15M,7.75,0.8968727415326884,-0.44228869021900113,0.3314364
264,18,2025-07-08 08:00:00+00:00,PT15M,8.0,0.8660254037844387,-0.4999999999999998,0.321613
275,18,2025-07-08 08:15:00+00:00,PT15M,8.25,0.8314696123025451,-0.5555702330196023,0.32583296
281,18,2025-07-08 08:30:00+00:00,PT15M,8.5,0.7933533402912352,-0.6087614290087207,0.3376072
286,18,2025-07-08 08:45:00+00:00,PT15M,8.75,0.7518398074789774,-0.6593458151000688,0.34609568
290,18,2025-07-08 09:00:00+00:00,PT15M,9.0,0.7071067811865476,-0.7071067811865475,0.35007018
290,18,2025-07-08 09:15:00+00:00,PT15M,9.25,0.659345815100069,-0.7518398074789773,0.34949392
285,18,2025-07-08 09:30:00+00:00,PT15M,9.5,0.6087614290087209,-0.793353340291235,0.34568202
279,18,2025-07-08 09:45:00+00:00,PT15M,9.75,0.5555702330196025,-0.831469612302545,0.34308305
271,18,2025-07-08 10:00:00+00:00,PT15M,10.0,0.49999999999999994,-0.8660254037844387,0.34206843
265,18,2025-07-08 10:15:00+00:00,PT15M,10.25,0.4422886902190017,-0.8968727415326881,0.33918938
262,17,2025-07-08 10:30:00+00:00,PT15M,10.5,0.3826834323650899,-0.9238795325112867,0.3310737
257,17,2025-07-08 10:45:00+00:00,PT15M,10.75,0.32143946530316175,-0.9469301294951056,0.3247642
252,17,2025-07-08 11:00:00+00:00,PT15M,11.0,0.258819045102521,-0.9659258262890682,0.31858647
244,16,2025-07-08 11:15:00+00:00,PT15M,11.25,0.19509032201612816,-0.9807852804032304,0.33686236
235,16,2025-07-08 11:30:00+00:00,PT15M,11.5,0.130526192220052,-0.9914448613738104,0.32709712
225,16,2025-07-08 11:45:00+00:00,PT15M,11.75,0.06540312923014312,-0.9978589232386035,0.31423694
214,16,2025-07-08 12:00:00+00:00,PT15M,12.0,1.2246467991473532e-16,-1.0,0.29968074
209,16,2025-07-08 12:15:00+00:00,PT15M,12.25,-0.06540312923014287,-0.9978589232386035,0.28940403
207,16,2025-07-08 12:30:00+00:00,PT15M,12.5,-0.13052619222005177,-0.9914448613738104,0.28134373
205,16,2025-07-08 12:45:00+00:00,PT15M,12.75,-0.19509032201612792,-0.9807852804032305,0.2789213
202,16,2025-07-08 13:00:00+00:00,PT15M,13.0,-0.2588190451025208,-0.9659258262890683,0.2718918
198,16,2025-07-08 13:15:00+00:00,PT15M,13.25,-0.32143946530316153,-0.9469301294951057,0.25812975
195,16,2025-07-08 13:30:00+00:00,PT15M,13.5,-0.38268343236508967,-0.9238795325112868,0.2442207
191,16,2025-07-08 13:45:00+00:00,PT15M,13.75,-0.44228869021900147,-0.8968727415326883,0.23509307
186,16,2025-07-08 14:00:00+00:00,PT15M,14.0,-0.4999999999999997,-0.8660254037844388,0.21581863
182,16,2025-07-08 14:15:00+00:00,PT15M,14.25,-0.555570233019602,-0.8314696123025455,0.19549964
178,16,2025-07-08 14:30:00+00:00,PT15M,14.5,-0.6087614290087207,-0.7933533402912352,0.17184086
172,16,2025-07-08 14:45:00+00:00,PT15M,14.75,-0.6593458151000688,-0.7518398074789774,0.14398776
166,16,2025-07-08 15:00:00+00:00,PT15M,15.0,-0.7071067811865471,-0.7071067811865479,0.120973065
158,16,2025-07-08 15:15:00+00:00,PT15M,15.25,-0.7518398074789773,-0.6593458151000691,0.101575986
146,16,2025-07-08 15:30:00+00:00,PT15M,15.5,-0.7933533402912349,-0.6087614290087209,0.07598243
135,15,2025-07-08 15:45:00+00:00,PT15M,15.75,-0.8314696123025452,-0.5555702330196022,0.036112703
122,15,2025-07-08 16:00:00+00:00,PT15M,16.0,-0.8660254037844385,-0.5000000000000004,0.018360535
108,15,2025-07-08 16:15:00+00:00,PT15M,16.25,-0.8968727415326883,-0.44228869021900136,0.0
90,15,2025-07-08 16:30:00+00:00,PT15M,16.5,-0.9238795325112868,-0.3826834323650895,0.0
73,15,2025-07-08 16:45:00+00:00,PT15M,16.75,-0.9469301294951056,-0.3214394653031618,0.0
59,14,2025-07-08 17:00:00+00:00,PT15M,17.0,-0.9659258262890683,-0.25881904510252063,0.0
49,14,2025-07-08 17:15:00+00:00,PT15M,17.25,-0.9807852804032303,-0.19509032201612866,0.0
40,14,2025-07-08 17:30:00+00:00,PT15M,17.5,-0.9914448613738104,-0.13052619222005163,0.0
30,14,2025-07-08 17:45:00+00:00,PT15M,17.75,-0.9978589232386035,-0.06540312923014273,0.0
22,14,2025-07-08 18:00:00+00:00,PT15M,18.0,-1.0,-1.8369701987210297e-16,0.0
15,14,2025-07-08 18:15:00+00:00,PT15M,18.25,-0.9978589232386036,0.06540312923014237,0.0
10,14,2025-07-08 18:30:00+00:00,PT15M,18.5,-0.9914448613738105,0.13052619222005127,0.0
6,14,2025-07-08 18:45:00+00:00,PT15M,18.75,-0.9807852804032304,0.1950903220161283,0.0
2,13,2025-07-08 19:00:00+00:00,PT15M,19.0,-0.9659258262890684,0.2588190451025203,0.0
0,13,2025-07-08 19:15:00+00:00,PT15M,19.25,-0.9469301294951057,0.3214394653031615,0.0
0,13,2025-07-08 19:30:00+00:00,PT15M,19.5,-0.923879532511287,0.38268343236508917,0.0
0,13,2025-07-08 19:45:00+00:00,PT15M,19.75,-0.8968727415326884,0.442288690219001,0.0
0,13,2025-07-08 20:00:00+00:00,PT15M,20.0,-0.8660254037844386,0.5000000000000001,0.0
0,13,2025-07-08 20:15:00+00:00,PT15M,20.25,-0.8314696123025455,0.5555702330196018,0.0
0,13,2025-07-08 20:30:00+00:00,PT15M,20.5,-0.7933533402912357,0.6087614290087199,0.0
0,13,2025-07-08 20:45:00+00:00,PT15M,20.75,-0.7518398074789772,0.6593458151000691,0.0
0,13,2025-07-08 21:00:00+00:00,PT15M,21.0,-0.7071067811865477,0.7071067811865474,0.0
0,13,2025-07-08 21:15:00+00:00,PT15M,21.25,-0.6593458151000687,0.7518398074789775,0.0
0,13,2025-07-08 21:30:00+00:00,PT15M,21.5,-0.608761429008721,0.7933533402912349,0.0
0,13,2025-07-08 21:45:00+00:00,PT15M,21.75,-0.555570233019603,0.8314696123025447,0.0
0,13,2025-07-08 22:00:00+00:00,PT15M,22.0,-0.5000000000000004,0.8660254037844384,0.0
0,13,2025-07-08 22:15:00+00:00,PT15M,22.25,-0.4422886902190014,0.8968727415326883,0.0
0,13,2025-07-08 22:30:00+00:00,PT15M,22.5,-0.38268343236508956,0.9238795325112868,0.0
0,13,2025-07-08 22:45:00+00:00,PT15M,22.75,-0.32143946530316186,0.9469301294951056,0.0
0,13,2025-07-08 23:00:00+00:00,PT15M,23.0,-0.25881904510252157,0.9659258262890681,0.0
0,13,2025-07-08 23:15:00+00:00,PT15M,23.25,-0.19509032201612872,0.9807852804032303,0.0
0,13,2025-07-08 23:30:00+00:00,PT15M,23.5,-0.13052619222005168,0.9914448613738104,0.0
0,13,2025-07-08 23:45:00+00:00,PT15M,23.75,-0.0654031292301428,0.9978589232386035,0.0
0,13,2025-07-09 00:00:00+00:00,PT15M,0.0,0.0,1.0,0.0
0,13,2025-07-09 00:15:00+00:00,PT15M,0.25,0.06540312923014306,0.9978589232386035,0.0
0,13,2025-07-09 00:30:00+00:00,PT15M,0.5,0.13052619222005157,0.9914448613738104,0.0
0,13,2025-07-09 00:45:00+00:00,PT15M,0.75,0.19509032201612825,0.9807852804032304,0.0
0,12,2025-07-09 01:00:00+00:00,PT15M,1.0,0.25881904510252074,0.9659258262890683,0.0
0,12,2025-07-09 01:15:00+00:00,PT15M,1.25,0.3214394653031616,0.9469301294951057,0.0
0,12,2025-07-09 01:30:00+00:00,PT15M,1.5,0.3826834323650898,0.9238795325112867,0.0
0,12,2025-07-09 01:45:00+00:00,PT15M,1.75,0.44228869021900125,0.8968727415326884,0.0
0,12,2025-07-09 02:00:00+00:00,PT15M,2.0,0.49999999999999994,0.8660254037844387,0.0
