ghi,air_temp,period_end,period,hour_decimal,sin_hour,cos_hour,energia_15min_pred [kWh]
681,28,2025-07-06 12:15:00+00:00,PT15M,12.25,-0.06540312923014287,-0.9978589232386035,1.0741932
664,28,2025-07-06 12:30:00+00:00,PT15M,12.5,-0.13052619222005177,-0.9914448613738104,1.0410185
646,29,2025-07-06 12:45:00+00:00,PT15M,12.75,-0.19509032201612792,-0.9807852804032305,0.98409534
625,29,2025-07-06 13:00:00+00:00,PT15M,13.0,-0.2588190451025208,-0.9659258262890683,0.9522146
608,29,2025-07-06 13:15:00+00:00,PT15M,13.25,-0.32143946530316153,-0.9469301294951057,0.92535585
596,29,2025-07-06 13:30:00+00:00,PT15M,13.5,-0.38268343236508967,-0.9238795325112868,0.8962573
581,29,2025-07-06 13:45:00+00:00,PT15M,13.75,-0.44228869021900147,-0.8968727415326883,0.85728174
564,29,2025-07-06 14:00:00+00:00,PT15M,14.0,-0.4999999999999997,-0.8660254037844388,0.8131448
540,29,2025-07-06 14:15:00+00:00,PT15M,14.25,-0.555570233019602,-0.8314696123025455,0.75796264
509,29,2025-07-06 14:30:00+00:00,PT15M,14.5,-0.6087614290087207,-0.7933533402912352,0.6960459
478,29,2025-07-06 14:45:00+00:00,PT15M,14.75,-0.6593458151000688,-0.7518398074789774,0.6335208
446,29,2025-07-06 15:00:00+00:00,PT15M,15.0,-0.7071067811865471,-0.7071067811865479,0.57207125
409,29,2025-07-06 15:15:00+00:00,PT15M,15.25,-0.7518398074789773,-0.6593458151000691,0.5106786
368,29,2025-07-06 15:30:00+00:00,PT15M,15.5,-0.7933533402912349,-0.6087614290087209,0.45424286
327,29,2025-07-06 15:45:00+00:00,PT15M,15.75,-0.8314696123025452,-0.5555702330196022,0.420807
288,29,2025-07-06 16:00:00+00:00,PT15M,16.0,-0.8660254037844385,-0.5000000000000004,0.40205002
255,29,2025-07-06 16:15:00+00:00,PT15M,16.25,-0.8968727415326883,-0.44228869021900136,0.38131398
225,28,2025-07-06 16:30:00+00:00,PT15M,16.5,-0.9238795325112868,-0.3826834323650895,0.32104254
196,28,2025-07-06 16:45:00+00:00,PT15M,16.75,-0.9469301294951056,-0.3214394653031618,0.30498526
168,27,2025-07-06 17:00:00+00:00,PT15M,17.0,-0.9659258262890683,-0.25881904510252063,0.25358975
140,27,2025-07-06 17:15:00+00:00,PT15M,17.25,-0.9807852804032303,-0.19509032201612866,0.24070577
111,26,2025-07-06 17:30:00+00:00,PT15M,17.5,-0.9914448613738104,-0.13052619222005163,0.1967283
84,26,2025-07-06 17:45:00+00:00,PT15M,17.75,-0.9978589232386035,-0.06540312923014273,0.19443744
61,25,2025-07-06 18:00:00+00:00,PT15M,18.0,-1.0,-1.8369701987210297e-16,0.1809296
41,25,2025-07-06 18:15:00+00:00,PT15M,18.25,-0.9978589232386036,0.06540312923014237,0.16779408
25,24,2025-07-06 18:30:00+00:00,PT15M,18.5,-0.9914448613738105,0.13052619222005127,0.103984706
13,24,2025-07-06 18:45:00+00:00,PT15M,18.75,-0.9807852804032304,0.1950903220161283,0.092308804
4,24,2025-07-06 19:00:00+00:00,PT15M,19.0,-0.9659258262890684,0.2588190451025203,0.08952549
0,24,2025-07-06 19:15:00+00:00,PT15M,19.25,-0.9469301294951057,0.3214394653031615,0.0
0,24,2025-07-06 19:30:00+00:00,PT15M,19.5,-0.923879532511287,0.38268343236508917,0.0
0,24,2025-07-06 19:45:00+00:00,PT15M,19.75,-0.8968727415326884,0.442288690219001,0.0
0,23,2025-07-06 20:00:00+00:00,PT15M,20.0,-0.8660254037844386,0.5000000000000001,0.0
0,23,2025-07-06 20:15:00+00:00,PT15M,20.25,-0.8314696123025455,0.5555702330196018,0.0
0,23,2025-07-06 20:30:00+00:00,PT15M,20.5,-0.7933533402912357,0.6087614290087199,0.0
0,22,2025-07-06 20:45:00+00:00,PT15M,20.75,-0.7518398074789772,0.6593458151000691,0.0
0,22,2025-07-06 21:00:00+00:00,PT15M,21.0,-0.7071067811865477,0.7071067811865474,0.0
0,22,2025-07-06 21:15:00+00:00,PT15M,21.25,-0.6593458151000687,0.7518398074789775,0.0
0,21,2025-07-06 21:30:00+00:00,PT15M,21.5,-0.608761429008721,0.7933533402912349,0.0
0,20,2025-07-06 21:45:00+00:00,PT15M,21.75,-0.555570233019603,0.8314696123025447,0.0
0,19,2025-07-06 22:00:00+00:00,PT15M,22.0,-0.5000000000000004,0.8660254037844384,0.0
0,18,2025-07-06 22:15:00+00:00,PT15M,22.25,-0.4422886902190014,0.8968727415326883,0.0
0,18,2025-07-06 22:30:00+00:00,PT15M,22.5,-0.38268343236508956,0.9238795325112868,0.0
0,17,2025-07-06 22:45:00+00:00,PT15M,22.75,-0.32143946530316186,0.9469301294951056,0.0
0,16,2025-07-06 23:00:00+00:00,PT15M,23.0,-0.25881904510252157,0.9659258262890681,0.0
0,16,2025-07-06 23:15:00+00:00,PT15M,23.25,-0.19509032201612872,0.9807852804032303,0.0
0,16,2025-07-06 23:30:00+00:00,PT15M,23.5,-0.13052619222005168,0.9914448613738104,0.0
0,16,2025-07-06 23:45:00+00:00,PT15M,23.75,-0.0654031292301428,0.9978589232386035,0.0
0,15,2025-07-07 00:00:00+00:00,PT15M,0.0,0.0,1.0,0.0
0,15,2025-07-07 00:15:00+00:00,PT15M,0.25,0.06540312923014306,0.9978589232386035,0.0
0,15,2025-07-07 00:30:00+00:00,PT15M,0.5,0.13052619222005157,0.9914448613738104,0.0
0,15,2025-07-07 00:45:00+00:00,PT15M,0.75,0.19509032201612825,0.9807852804032304,0.0
0,15,2025-07-07 01:00:00+00:00,PT15M,1.0,0.25881904510252074,0.9659258262890683,0.0
0,15,2025-07-07 01:15:00+00:00,PT15M,1.25,0.3214394653031616,0.9469301294951057,0.0
0,15,2025-07-07 01:30:00+00:00,PT15M,1.5,0.3826834323650898,0.9238795325112867,0.0
0,15,2025-07-07 01:45:00+00:00,PT15M,1.75,0.44228869021900125,0.8968727415326884,0.0
0,15,2025-07-07 02:00:00+00:00,PT15M,2.0,0.49999999999999994,0.8660254037844387,0.0
