ghi,air_temp,period_end,period,hour_decimal,sin_hour,cos_hour,energia_15min_pred [kWh]
472,31,2025-07-06 14:30:00+00:00,PT15M,14.5,-0.6087614290087207,-0.7933533402912352,0.65198183
451,31,2025-07-06 14:45:00+00:00,PT15M,14.75,-0.6593458151000688,-0.7518398074789774,0.6029151
428,31,2025-07-06 15:00:00+00:00,PT15M,15.0,-0.7071067811865471,-0.7071067811865479,0.5589666
405,30,2025-07-06 15:15:00+00:00,PT15M,15.25,-0.7518398074789773,-0.6593458151000691,0.5099475
379,30,2025-07-06 15:30:00+00:00,PT15M,15.5,-0.7933533402912349,-0.6087614290087209,0.4739258
353,30,2025-07-06 15:45:00+00:00,PT15M,15.75,-0.8314696123025452,-0.5555702330196022,0.4495138
325,30,2025-07-06 16:00:00+00:00,PT15M,16.0,-0.8660254037844385,-0.5000000000000004,0.42667738
294,30,2025-07-06 16:15:00+00:00,PT15M,16.25,-0.8968727415326883,-0.44228869021900136,0.40610278
260,29,2025-07-06 16:30:00+00:00,PT15M,16.5,-0.9238795325112868,-0.3826834323650895,0.35399896
226,29,2025-07-06 16:45:00+00:00,PT15M,16.75,-0.9469301294951056,-0.3214394653031618,0.3294953
193,28,2025-07-06 17:00:00+00:00,PT15M,17.0,-0.9659258262890683,-0.25881904510252063,0.2832976
157,28,2025-07-06 17:15:00+00:00,PT15M,17.25,-0.9807852804032303,-0.19509032201612866,0.2739467
117,27,2025-07-06 17:30:00+00:00,PT15M,17.5,-0.9914448613738104,-0.13052619222005163,0.22731917
83,26,2025-07-06 17:45:00+00:00,PT15M,17.75,-0.9978589232386035,-0.06540312923014273,0.19512616
55,26,2025-07-06 18:00:00+00:00,PT15M,18.0,-1.0,-1.8369701987210297e-16,0.2129525
35,25,2025-07-06 18:15:00+00:00,PT15M,18.25,-0.9978589232386036,0.06540312923014237,0.16792019
23,24,2025-07-06 18:30:00+00:00,PT15M,18.5,-0.9914448613738105,0.13052619222005127,0.10392364
13,24,2025-07-06 18:45:00+00:00,PT15M,18.75,-0.9807852804032304,0.1950903220161283,0.092308804
5,23,2025-07-06 19:00:00+00:00,PT15M,19.0,-0.9659258262890684,0.2588190451025203,0.06297569
0,23,2025-07-06 19:15:00+00:00,PT15M,19.25,-0.9469301294951057,0.3214394653031615,0.0
0,23,2025-07-06 19:30:00+00:00,PT15M,19.5,-0.923879532511287,0.38268343236508917,0.0
0,23,2025-07-06 19:45:00+00:00,PT15M,19.75,-0.8968727415326884,0.442288690219001,0.0
0,22,2025-07-06 20:00:00+00:00,PT15M,20.0,-0.8660254037844386,0.5000000000000001,0.0
0,22,2025-07-06 20:15:00+00:00,PT15M,20.25,-0.8314696123025455,0.5555702330196018,0.0
0,23,2025-07-06 20:30:00+00:00,PT15M,20.5,-0.7933533402912357,0.6087614290087199,0.0
0,23,2025-07-06 20:45:00+00:00,PT15M,20.75,-0.7518398074789772,0.6593458151000691,0.0
0,23,2025-07-06 21:00:00+00:00,PT15M,21.0,-0.7071067811865477,0.7071067811865474,0.0
0,23,2025-07-06 21:15:00+00:00,PT15M,21.25,-0.6593458151000687,0.7518398074789775,0.0
0,23,2025-07-06 21:30:00+00:00,PT15M,21.5,-0.608761429008721,0.7933533402912349,0.0
0,23,2025-07-06 21:45:00+00:00,PT15M,21.75,-0.555570233019603,0.8314696123025447,0.0
0,23,2025-07-06 22:00:00+00:00,PT15M,22.0,-0.5000000000000004,0.8660254037844384,0.0
0,22,2025-07-06 22:15:00+00:00,PT15M,22.25,-0.4422886902190014,0.8968727415326883,0.0
0,21,2025-07-06 22:30:00+00:00,PT15M,22.5,-0.38268343236508956,0.9238795325112868,0.0
0,20,2025-07-06 22:45:00+00:00,PT15M,22.75,-0.32143946530316186,0.9469301294951056,0.0
0,19,2025-07-06 23:00:00+00:00,PT15M,23.0,-0.25881904510252157,0.9659258262890681,0.0
0,19,2025-07-06 23:15:00+00:00,PT15M,23.25,-0.19509032201612872,0.9807852804032303,0.0
0,18,2025-07-06 23:30:00+00:00,PT15M,23.5,-0.13052619222005168,0.9914448613738104,0.0
0,18,2025-07-06 23:45:00+00:00,PT15M,23.75,-0.0654031292301428,0.9978589232386035,0.0
0,18,2025-07-07 00:00:00+00:00,PT15M,0.0,0.0,1.0,0.0
0,18,2025-07-07 00:15:00+00:00,PT15M,0.25,0.06540312923014306,0.9978589232386035,0.0
0,17,2025-07-07 00:30:00+00:00,PT15M,0.5,0.13052619222005157,0.9914448613738104,0.0
0,17,2025-07-07 00:45:00+00:00,PT15M,0.75,0.19509032201612825,0.9807852804032304,0.0
0,17,2025-07-07 01:00:00+00:00,PT15M,1.0,0.25881904510252074,0.9659258262890683,0.0
0,17,2025-07-07 01:15:00+00:00,PT15M,1.25,0.3214394653031616,0.9469301294951057,0.0
0,17,2025-07-07 01:30:00+00:00,PT15M,1.5,0.3826834323650898,0.9238795325112867,0.0
0,17,2025-07-07 01:45:00+00:00,PT15M,1.75,0.44228869021900125,0.8968727415326884,0.0
0,17,2025-07-07 02:00:00+00:00,PT15M,2.0,0.49999999999999994,0.8660254037844387,0.0
0,17,2025-07-07 02:15:00+00:00,PT15M,2.25,0.5555702330196022,0.8314696123025452,0.0
0,17,2025-07-07 02:30:00+00:00,PT15M,2.5,0.6087614290087207,0.7933533402912352,0.0
0,17,2025-07-07 02:45:00+00:00,PT15M,2.75,0.6593458151000688,0.7518398074789774,0.0
1,17,2025-07-07 03:00:00+00:00,PT15M,3.0,0.7071067811865476,0.7071067811865476,0.0
8,17,2025-07-07 03:15:00+00:00,PT15M,3.25,0.7518398074789774,0.6593458151000688,0.0
18,17,2025-07-07 03:30:00+00:00,PT15M,3.5,0.7933533402912352,0.6087614290087207,0.0
30,17,2025-07-07 03:45:00+00:00,PT15M,3.75,0.8314696123025451,0.5555702330196024,0.0061577093
46,17,2025-07-07 04:00:00+00:00,PT15M,4.0,0.8660254037844386,0.5000000000000001,0.016553445
65,17,2025-07-07 04:15:00+00:00,PT15M,4.25,0.8968727415326884,0.44228869021900125,0.026669098
87,17,2025-07-07 04:30:00+00:00,PT15M,4.5,0.9238795325112867,0.38268343236508984,0.040863365
112,17,2025-07-07 04:45:00+00:00,PT15M,4.75,0.9469301294951056,0.3214394653031617,0.05417414
137,18,2025-07-07 05:00:00+00:00,PT15M,5.0,0.9659258262890683,0.25881904510252074,0.08102296
160,18,2025-07-07 05:15:00+00:00,PT15M,5.25,0.9807852804032304,0.19509032201612833,0.09496219
183,17,2025-07-07 05:30:00+00:00,PT15M,5.5,0.9914448613738104,0.1305261922200517,0.13633426
205,17,2025-07-07 05:45:00+00:00,PT15M,5.75,0.9978589232386035,0.06540312923014327,0.19326605
225,17,2025-07-07 06:00:00+00:00,PT15M,6.0,1.0,6.123233995736766e-17,0.24131157
243,17,2025-07-07 06:15:00+00:00,PT15M,6.25,0.9978589232386035,-0.06540312923014314,0.28188342
262,17,2025-07-07 06:30:00+00:00,PT15M,6.5,0.9914448613738104,-0.1305261922200516,0.30178198
280,16,2025-07-07 06:45:00+00:00,PT15M,6.75,0.9807852804032304,-0.1950903220161282,0.29401517
296,16,2025-07-07 07:00:00+00:00,PT15M,7.0,0.9659258262890683,-0.25881904510252063,0.31039104
319,16,2025-07-07 07:15:00+00:00,PT15M,7.25,0.9469301294951057,-0.3214394653031616,0.3283299
352,16,2025-07-07 07:30:00+00:00,PT15M,7.5,0.9238795325112868,-0.3826834323650895,0.34691185
385,16,2025-07-07 07:45:00+00:00,PT15M,7.75,0.8968727415326884,-0.44228869021900113,0.3673432
420,16,2025-07-07 08:00:00+00:00,PT15M,8.0,0.8660254037844387,-0.4999999999999998,0.40782803
443,16,2025-07-07 08:15:00+00:00,PT15M,8.25,0.8314696123025451,-0.5555702330196023,0.4419754
452,16,2025-07-07 08:30:00+00:00,PT15M,8.5,0.7933533402912352,-0.6087614290087207,0.4664225
459,16,2025-07-07 08:45:00+00:00,PT15M,8.75,0.7518398074789774,-0.6593458151000688,0.48653516
465,15,2025-07-07 09:00:00+00:00,PT15M,9.0,0.7071067811865476,-0.7071067811865475,0.53017694
457,15,2025-07-07 09:15:00+00:00,PT15M,9.25,0.659345815100069,-0.7518398074789773,0.53211826
433,16,2025-07-07 09:30:00+00:00,PT15M,9.5,0.6087614290087209,-0.793353340291235,0.5006741
406,16,2025-07-07 09:45:00+00:00,PT15M,9.75,0.5555702330196025,-0.831469612302545,0.48747092
377,16,2025-07-07 10:00:00+00:00,PT15M,10.0,0.49999999999999994,-0.8660254037844387,0.46948665
365,16,2025-07-07 10:15:00+00:00,PT15M,10.25,0.4422886902190017,-0.8968727415326881,0.4629333
371,16,2025-07-07 10:30:00+00:00,PT15M,10.5,0.3826834323650899,-0.9238795325112867,0.4701956
375,16,2025-07-07 10:45:00+00:00,PT15M,10.75,0.32143946530316175,-0.9469301294951056,0.4713336
378,16,2025-07-07 11:00:00+00:00,PT15M,11.0,0.258819045102521,-0.9659258262890682,0.47246385
375,16,2025-07-07 11:15:00+00:00,PT15M,11.25,0.19509032201612816,-0.9807852804032304,0.46707654
365,16,2025-07-07 11:30:00+00:00,PT15M,11.5,0.130526192220052,-0.9914448613738104,0.45880592
354,17,2025-07-07 11:45:00+00:00,PT15M,11.75,0.06540312923014312,-0.9978589232386035,0.43518844
342,17,2025-07-07 12:00:00+00:00,PT15M,12.0,1.2246467991473532e-16,-1.0,0.43451136
337,17,2025-07-07 12:15:00+00:00,PT15M,12.25,-0.06540312923014287,-0.9978589232386035,0.44259495
339,18,2025-07-07 12:30:00+00:00,PT15M,12.5,-0.13052619222005177,-0.9914448613738104,0.4694728
340,18,2025-07-07 12:45:00+00:00,PT15M,12.75,-0.19509032201612792,-0.9807852804032305,0.48640215
339,19,2025-07-07 13:00:00+00:00,PT15M,13.0,-0.2588190451025208,-0.9659258262890683,0.5476578
337,19,2025-07-07 13:15:00+00:00,PT15M,13.25,-0.32143946530316153,-0.9469301294951057,0.55865425
332,19,2025-07-07 13:30:00+00:00,PT15M,13.5,-0.38268343236508967,-0.9238795325112868,0.56032366
327,19,2025-07-07 13:45:00+00:00,PT15M,13.75,-0.44228869021900147,-0.8968727415326883,0.55596036
320,19,2025-07-07 14:00:00+00:00,PT15M,14.0,-0.4999999999999997,-0.8660254037844388,0.5347592
309,19,2025-07-07 14:15:00+00:00,PT15M,14.25,-0.555570233019602,-0.8314696123025455,0.49357176
294,20,2025-07-07 14:30:00+00:00,PT15M,14.5,-0.6087614290087207,-0.7933533402912352,0.43578625
279,20,2025-07-07 14:45:00+00:00,PT15M,14.75,-0.6593458151000688,-0.7518398074789774,0.37573457
263,20,2025-07-07 15:00:00+00:00,PT15M,15.0,-0.7071067811865471,-0.7071067811865479,0.33202583
252,20,2025-07-07 15:15:00+00:00,PT15M,15.25,-0.7518398074789773,-0.6593458151000691,0.31575638
244,20,2025-07-07 15:30:00+00:00,PT15M,15.5,-0.7933533402912349,-0.6087614290087209,0.289775
234,20,2025-07-07 15:45:00+00:00,PT15M,15.75,-0.8314696123025452,-0.5555702330196022,0.25692123
222,20,2025-07-07 16:00:00+00:00,PT15M,16.0,-0.8660254037844385,-0.5000000000000004,0.21950074
207,20,2025-07-07 16:15:00+00:00,PT15M,16.25,-0.8968727415326883,-0.44228869021900136,0.19636048
187,20,2025-07-07 16:30:00+00:00,PT15M,16.5,-0.9238795325112868,-0.3826834323650895,0.1762986
166,20,2025-07-07 16:45:00+00:00,PT15M,16.75,-0.9469301294951056,-0.3214394653031618,0.16199608
145,20,2025-07-07 17:00:00+00:00,PT15M,17.0,-0.9659258262890683,-0.25881904510252063,0.12665953
123,20,2025-07-07 17:15:00+00:00,PT15M,17.25,-0.9807852804032303,-0.19509032201612866,0.08148389
98,20,2025-07-07 17:30:00+00:00,PT15M,17.5,-0.9914448613738104,-0.13052619222005163,0.048305668
75,20,2025-07-07 17:45:00+00:00,PT15M,17.75,-0.9978589232386035,-0.06540312923014273,0.023408188
54,19,2025-07-07 18:00:00+00:00,PT15M,18.0,-1.0,-1.8369701987210297e-16,0.0
38,19,2025-07-07 18:15:00+00:00,PT15M,18.25,-0.9978589232386036,0.06540312923014237,0.0
25,19,2025-07-07 18:30:00+00:00,PT15M,18.5,-0.9914448613738105,0.13052619222005127,0.0
14,18,2025-07-07 18:45:00+00:00,PT15M,18.75,-0.9807852804032304,0.1950903220161283,0.0
5,18,2025-07-07 19:00:00+00:00,PT15M,19.0,-0.9659258262890684,0.2588190451025203,0.0
0,18,2025-07-07 19:15:00+00:00,PT15M,19.25,-0.9469301294951057,0.3214394653031615,0.0
0,17,2025-07-07 19:30:00+00:00,PT15M,19.5,-0.923879532511287,0.38268343236508917,0.0
0,17,2025-07-07 19:45:00+00:00,PT15M,19.75,-0.8968727415326884,0.442288690219001,0.0
0,17,2025-07-07 20:00:00+00:00,PT15M,20.0,-0.8660254037844386,0.5000000000000001,0.0
0,16,2025-07-07 20:15:00+00:00,PT15M,20.25,-0.8314696123025455,0.5555702330196018,0.0
0,16,2025-07-07 20:30:00+00:00,PT15M,20.5,-0.7933533402912357,0.6087614290087199,0.0
0,16,2025-07-07 20:45:00+00:00,PT15M,20.75,-0.7518398074789772,0.6593458151000691,0.0
0,16,2025-07-07 21:00:00+00:00,PT15M,21.0,-0.7071067811865477,0.7071067811865474,0.0
0,16,2025-07-07 21:15:00+00:00,PT15M,21.25,-0.6593458151000687,0.7518398074789775,0.0
0,16,2025-07-07 21:30:00+00:00,PT15M,21.5,-0.608761429008721,0.7933533402912349,0.0
0,15,2025-07-07 21:45:00+00:00,PT15M,21.75,-0.555570233019603,0.8314696123025447,0.0
0,15,2025-07-07 22:00:00+00:00,PT15M,22.0,-0.5000000000000004,0.8660254037844384,0.0
0,15,2025-07-07 22:15:00+00:00,PT15M,22.25,-0.4422886902190014,0.8968727415326883,0.0
0,15,2025-07-07 22:30:00+00:00,PT15M,22.5,-0.38268343236508956,0.9238795325112868,0.0
0,15,2025-07-07 22:45:00+00:00,PT15M,22.75,-0.32143946530316186,0.9469301294951056,0.0
0,15,2025-07-07 23:00:00+00:00,PT15M,23.0,-0.25881904510252157,0.9659258262890681,0.0
0,15,2025-07-07 23:15:00+00:00,PT15M,23.25,-0.19509032201612872,0.9807852804032303,0.0
0,15,2025-07-07 23:30:00+00:00,PT15M,23.5,-0.13052619222005168,0.9914448613738104,0.0
0,15,2025-07-07 23:45:00+00:00,PT15M,23.75,-0.0654031292301428,0.9978589232386035,0.0
0,15,2025-07-08 00:00:00+00:00,PT15M,0.0,0.0,1.0,0.0
0,15,2025-07-08 00:15:00+00:00,PT15M,0.25,0.06540312923014306,0.9978589232386035,0.0
0,15,2025-07-08 00:30:00+00:00,PT15M,0.5,0.13052619222005157,0.9914448613738104,0.0
0,15,2025-07-08 00:45:00+00:00,PT15M,0.75,0.19509032201612825,0.9807852804032304,0.0
0,15,2025-07-08 01:00:00+00:00,PT15M,1.0,0.25881904510252074,0.9659258262890683,0.0
0,15,2025-07-08 01:15:00+00:00,PT15M,1.25,0.3214394653031616,0.9469301294951057,0.0
0,14,2025-07-08 01:30:00+00:00,PT15M,1.5,0.3826834323650898,0.9238795325112867,0.0
0,14,2025-07-08 01:45:00+00:00,PT15M,1.75,0.44228869021900125,0.8968727415326884,0.0
0,14,2025-07-08 02:00:00+00:00,PT15M,2.0,0.49999999999999994,0.8660254037844387,0.0
0,14,2025-07-08 02:15:00+00:00,PT15M,2.25,0.5555702330196022,0.8314696123025452,0.0
0,14,2025-07-08 02:30:00+00:00,PT15M,2.5,0.6087614290087207,0.7933533402912352,0.0
0,14,2025-07-08 02:45:00+00:00,PT15M,2.75,0.6593458151000688,0.7518398074789774,0.0
1,14,2025-07-08 03:00:00+00:00,PT15M,3.0,0.7071067811865476,0.7071067811865476,0.0
10,14,2025-07-08 03:15:00+00:00,PT15M,3.25,0.7518398074789774,0.6593458151000688,0.0
20,14,2025-07-08 03:30:00+00:00,PT15M,3.5,0.7933533402912352,0.6087614290087207,0.0
30,14,2025-07-08 03:45:00+00:00,PT15M,3.75,0.8314696123025451,0.5555702330196024,0.0
39,14,2025-07-08 04:00:00+00:00,PT15M,4.0,0.8660254037844386,0.5000000000000001,0.0
51,15,2025-07-08 04:15:00+00:00,PT15M,4.25,0.8968727415326884,0.44228869021900125,0.0
67,15,2025-07-08 04:30:00+00:00,PT15M,4.5,0.9238795325112867,0.38268343236508984,0.0
84,16,2025-07-08 04:45:00+00:00,PT15M,4.75,0.9469301294951056,0.3214394653031617,0.02529767
100,16,2025-07-08 05:00:00+00:00,PT15M,5.0,0.9659258262890683,0.25881904510252074,0.03995411
116,16,2025-07-08 05:15:00+00:00,PT15M,5.25,0.9807852804032304,0.19509032201612833,0.058252364
132,17,2025-07-08 05:30:00+00:00,PT15M,5.5,0.9914448613738104,0.1305261922200517,0.10624936
149,17,2025-07-08 05:45:00+00:00,PT15M,5.75,0.9978589232386035,0.06540312923014327,0.14044107
164,17,2025-07-08 06:00:00+00:00,PT15M,6.0,1.0,6.123233995736766e-17,0.18948843
180,18,2025-07-08 06:15:00+00:00,PT15M,6.25,0.9978589232386035,-0.06540312923014314,0.20445064
197,18,2025-07-08 06:30:00+00:00,PT15M,6.5,0.9914448613738104,-0.1305261922200516,0.24820729
214,18,2025-07-08 06:45:00+00:00,PT15M,6.75,0.9807852804032304,-0.1950903220161282,0.28039223
230,18,2025-07-08 07:00:00+00:00,PT15M,7.0,0.9659258262890683,-0.25881904510252063,0.30355638
244,18,2025-07-08 07:15:00+00:00,PT15M,7.25,0.9469301294951057,-0.3214394653031616,0.32249945
258,19,2025-07-08 07:30:00+00:00,PT15M,7.5,0.9238795325112868,-0.3826834323650895,0.25410467
271,19,2025-07-08 07:45:00+00:00,PT15M,7.75,0.8968727415326884,-0.44228869021900113,0.2681024
284,19,2025-07-08 08:00:00+00:00,PT15M,8.0,0.8660254037844387,-0.4999999999999998,0.2897433
294,19,2025-07-08 08:15:00+00:00,PT15M,8.25,0.8314696123025451,-0.5555702330196023,0.308868
302,19,2025-07-08 08:30:00+00:00,PT15M,8.5,0.7933533402912352,-0.6087614290087207,0.3246319
309,20,2025-07-08 08:45:00+00:00,PT15M,8.75,0.7518398074789774,-0.6593458151000688,0.34222966
314,20,2025-07-08 09:00:00+00:00,PT15M,9.0,0.7071067811865476,-0.7071067811865475,0.36969537
317,19,2025-07-08 09:15:00+00:00,PT15M,9.25,0.659345815100069,-0.7518398074789773,0.37122056
317,19,2025-07-08 09:30:00+00:00,PT15M,9.5,0.6087614290087209,-0.793353340291235,0.37335867
315,18,2025-07-08 09:45:00+00:00,PT15M,9.75,0.5555702330196025,-0.831469612302545,0.36302388
312,18,2025-07-08 10:00:00+00:00,PT15M,10.0,0.49999999999999994,-0.8660254037844387,0.36454803
