ghi,air_temp,period_end,period
1,18,2025-07-28 18:45:00+00:00,PT15M
0,17,2025-07-28 19:00:00+00:00,PT15M
0,17,2025-07-28 19:15:00+00:00,PT15M
0,17,2025-07-28 19:30:00+00:00,PT15M
0,17,2025-07-28 19:45:00+00:00,PT15M
0,16,2025-07-28 20:00:00+00:00,PT15M
0,16,2025-07-28 20:15:00+00:00,PT15M
0,16,2025-07-28 20:30:00+00:00,PT15M
0,16,2025-07-28 20:45:00+00:00,PT15M
0,16,2025-07-28 21:00:00+00:00,PT15M
0,15,2025-07-28 21:15:00+00:00,PT15M
0,15,2025-07-28 21:30:00+00:00,PT15M
0,15,2025-07-28 21:45:00+00:00,PT15M
0,15,2025-07-28 22:00:00+00:00,PT15M
0,15,2025-07-28 22:15:00+00:00,PT15M
0,15,2025-07-28 22:30:00+00:00,PT15M
0,15,2025-07-28 22:45:00+00:00,PT15M
0,15,2025-07-28 23:00:00+00:00,PT15M
0,15,2025-07-28 23:15:00+00:00,PT15M
0,15,2025-07-28 23:30:00+00:00,PT15M
0,15,2025-07-28 23:45:00+00:00,PT15M
0,14,2025-07-29 00:00:00+00:00,PT15M
0,14,2025-07-29 00:15:00+00:00,PT15M
0,14,2025-07-29 00:30:00+00:00,PT15M
0,14,2025-07-29 00:45:00+00:00,PT15M
0,14,2025-07-29 01:00:00+00:00,PT15M
0,14,2025-07-29 01:15:00+00:00,PT15M
0,14,2025-07-29 01:30:00+00:00,PT15M
0,14,2025-07-29 01:45:00+00:00,PT15M
0,14,2025-07-29 02:00:00+00:00,PT15M
0,14,2025-07-29 02:15:00+00:00,PT15M
0,13,2025-07-29 02:30:00+00:00,PT15M
0,13,2025-07-29 02:45:00+00:00,PT15M
0,13,2025-07-29 03:00:00+00:00,PT15M
0,13,2025-07-29 03:15:00+00:00,PT15M
4,13,2025-07-29 03:30:00+00:00,PT15M
19,13,2025-07-29 03:45:00+00:00,PT15M
38,13,2025-07-29 04:00:00+00:00,PT15M
61,14,2025-07-29 04:15:00+00:00,PT15M
89,14,2025-07-29 04:30:00+00:00,PT15M
120,14,2025-07-29 04:45:00+00:00,PT15M
154,14,2025-07-29 05:00:00+00:00,PT15M
190,15,2025-07-29 05:15:00+00:00,PT15M
227,15,2025-07-29 05:30:00+00:00,PT15M
265,15,2025-07-29 05:45:00+00:00,PT15M
304,16,2025-07-29 06:00:00+00:00,PT15M
339,16,2025-07-29 06:15:00+00:00,PT15M
368,16,2025-07-29 06:30:00+00:00,PT15M
396,17,2025-07-29 06:45:00+00:00,PT15M
422,17,2025-07-29 07:00:00+00:00,PT15M
445,18,2025-07-29 07:15:00+00:00,PT15M
463,18,2025-07-29 07:30:00+00:00,PT15M
478,18,2025-07-29 07:45:00+00:00,PT15M
491,19,2025-07-29 08:00:00+00:00,PT15M
505,19,2025-07-29 08:15:00+00:00,PT15M
523,20,2025-07-29 08:30:00+00:00,PT15M
539,20,2025-07-29 08:45:00+00:00,PT15M
553,20,2025-07-29 09:00:00+00:00,PT15M
563,20,2025-07-29 09:15:00+00:00,PT15M
568,20,2025-07-29 09:30:00+00:00,PT15M
571,21,2025-07-29 09:45:00+00:00,PT15M
571,21,2025-07-29 10:00:00+00:00,PT15M
579,21,2025-07-29 10:15:00+00:00,PT15M
593,21,2025-07-29 10:30:00+00:00,PT15M
606,21,2025-07-29 10:45:00+00:00,PT15M
617,22,2025-07-29 11:00:00+00:00,PT15M
619,22,2025-07-29 11:15:00+00:00,PT15M
613,22,2025-07-29 11:30:00+00:00,PT15M
604,22,2025-07-29 11:45:00+00:00,PT15M
594,22,2025-07-29 12:00:00+00:00,PT15M
586,22,2025-07-29 12:15:00+00:00,PT15M
579,22,2025-07-29 12:30:00+00:00,PT15M
569,22,2025-07-29 12:45:00+00:00,PT15M
558,22,2025-07-29 13:00:00+00:00,PT15M
541,22,2025-07-29 13:15:00+00:00,PT15M
518,22,2025-07-29 13:30:00+00:00,PT15M
494,21,2025-07-29 13:45:00+00:00,PT15M
469,21,2025-07-29 14:00:00+00:00,PT15M
447,21,2025-07-29 14:15:00+00:00,PT15M
427,21,2025-07-29 14:30:00+00:00,PT15M
405,20,2025-07-29 14:45:00+00:00,PT15M
381,20,2025-07-29 15:00:00+00:00,PT15M
351,20,2025-07-29 15:15:00+00:00,PT15M
319,20,2025-07-29 15:30:00+00:00,PT15M
286,20,2025-07-29 15:45:00+00:00,PT15M
254,21,2025-07-29 16:00:00+00:00,PT15M
226,21,2025-07-29 16:15:00+00:00,PT15M
204,20,2025-07-29 16:30:00+00:00,PT15M
181,20,2025-07-29 16:45:00+00:00,PT15M
157,20,2025-07-29 17:00:00+00:00,PT15M
131,20,2025-07-29 17:15:00+00:00,PT15M
104,20,2025-07-29 17:30:00+00:00,PT15M
79,19,2025-07-29 17:45:00+00:00,PT15M
56,19,2025-07-29 18:00:00+00:00,PT15M
35,18,2025-07-29 18:15:00+00:00,PT15M
16,18,2025-07-29 18:30:00+00:00,PT15M
3,18,2025-07-29 18:45:00+00:00,PT15M
0,17,2025-07-29 19:00:00+00:00,PT15M
0,17,2025-07-29 19:15:00+00:00,PT15M
0,17,2025-07-29 19:30:00+00:00,PT15M
0,17,2025-07-29 19:45:00+00:00,PT15M
0,17,2025-07-29 20:00:00+00:00,PT15M
0,16,2025-07-29 20:15:00+00:00,PT15M
0,16,2025-07-29 20:30:00+00:00,PT15M
0,16,2025-07-29 20:45:00+00:00,PT15M
0,16,2025-07-29 21:00:00+00:00,PT15M
0,16,2025-07-29 21:15:00+00:00,PT15M
0,16,2025-07-29 21:30:00+00:00,PT15M
0,15,2025-07-29 21:45:00+00:00,PT15M
0,15,2025-07-29 22:00:00+00:00,PT15M
0,15,2025-07-29 22:15:00+00:00,PT15M
0,15,2025-07-29 22:30:00+00:00,PT15M
0,15,2025-07-29 22:45:00+00:00,PT15M
0,14,2025-07-29 23:00:00+00:00,PT15M
0,14,2025-07-29 23:15:00+00:00,PT15M
0,14,2025-07-29 23:30:00+00:00,PT15M
0,14,2025-07-29 23:45:00+00:00,PT15M
0,14,2025-07-30 00:00:00+00:00,PT15M
0,14,2025-07-30 00:15:00+00:00,PT15M
0,14,2025-07-30 00:30:00+00:00,PT15M
0,14,2025-07-30 00:45:00+00:00,PT15M
0,14,2025-07-30 01:00:00+00:00,PT15M
0,14,2025-07-30 01:15:00+00:00,PT15M
0,14,2025-07-30 01:30:00+00:00,PT15M
0,13,2025-07-30 01:45:00+00:00,PT15M
0,13,2025-07-30 02:00:00+00:00,PT15M
0,13,2025-07-30 02:15:00+00:00,PT15M
0,13,2025-07-30 02:30:00+00:00,PT15M
0,13,2025-07-30 02:45:00+00:00,PT15M
0,13,2025-07-30 03:00:00+00:00,PT15M
0,13,2025-07-30 03:15:00+00:00,PT15M
4,13,2025-07-30 03:30:00+00:00,PT15M
21,13,2025-07-30 03:45:00+00:00,PT15M
42,14,2025-07-30 04:00:00+00:00,PT15M
68,14,2025-07-30 04:15:00+00:00,PT15M
98,14,2025-07-30 04:30:00+00:00,PT15M
131,14,2025-07-30 04:45:00+00:00,PT15M
166,15,2025-07-30 05:00:00+00:00,PT15M
203,15,2025-07-30 05:15:00+00:00,PT15M
240,16,2025-07-30 05:30:00+00:00,PT15M
277,16,2025-07-30 05:45:00+00:00,PT15M
315,16,2025-07-30 06:00:00+00:00,PT15M
350,16,2025-07-30 06:15:00+00:00,PT15M
380,17,2025-07-30 06:30:00+00:00,PT15M
407,17,2025-07-30 06:45:00+00:00,PT15M
434,17,2025-07-30 07:00:00+00:00,PT15M
459,18,2025-07-30 07:15:00+00:00,PT15M
483,18,2025-07-30 07:30:00+00:00,PT15M
504,19,2025-07-30 07:45:00+00:00,PT15M
523,19,2025-07-30 08:00:00+00:00,PT15M
539,19,2025-07-30 08:15:00+00:00,PT15M
552,20,2025-07-30 08:30:00+00:00,PT15M
562,20,2025-07-30 08:45:00+00:00,PT15M
571,20,2025-07-30 09:00:00+00:00,PT15M
