ghi,air_temp,period_end,period
615,24,2025-07-26 10:00:00+00:00,PT15M
612,24,2025-07-26 10:15:00+00:00,PT15M
602,24,2025-07-26 10:30:00+00:00,PT15M
589,24,2025-07-26 10:45:00+00:00,PT15M
574,24,2025-07-26 11:00:00+00:00,PT15M
569,24,2025-07-26 11:15:00+00:00,PT15M
575,24,2025-07-26 11:30:00+00:00,PT15M
579,24,2025-07-26 11:45:00+00:00,PT15M
580,24,2025-07-26 12:00:00+00:00,PT15M
570,24,2025-07-26 12:15:00+00:00,PT15M
547,25,2025-07-26 12:30:00+00:00,PT15M
522,25,2025-07-26 12:45:00+00:00,PT15M
497,25,2025-07-26 13:00:00+00:00,PT15M
472,25,2025-07-26 13:15:00+00:00,PT15M
448,25,2025-07-26 13:30:00+00:00,PT15M
424,25,2025-07-26 13:45:00+00:00,PT15M
399,25,2025-07-26 14:00:00+00:00,PT15M
380,25,2025-07-26 14:15:00+00:00,PT15M
364,25,2025-07-26 14:30:00+00:00,PT15M
347,25,2025-07-26 14:45:00+00:00,PT15M
329,25,2025-07-26 15:00:00+00:00,PT15M
310,25,2025-07-26 15:15:00+00:00,PT15M
293,24,2025-07-26 15:30:00+00:00,PT15M
274,24,2025-07-26 15:45:00+00:00,PT15M
254,24,2025-07-26 16:00:00+00:00,PT15M
226,24,2025-07-26 16:15:00+00:00,PT15M
194,24,2025-07-26 16:30:00+00:00,PT15M
163,23,2025-07-26 16:45:00+00:00,PT15M
134,23,2025-07-26 17:00:00+00:00,PT15M
106,22,2025-07-26 17:15:00+00:00,PT15M
80,22,2025-07-26 17:30:00+00:00,PT15M
57,22,2025-07-26 17:45:00+00:00,PT15M
38,21,2025-07-26 18:00:00+00:00,PT15M
23,21,2025-07-26 18:15:00+00:00,PT15M
12,21,2025-07-26 18:30:00+00:00,PT15M
3,21,2025-07-26 18:45:00+00:00,PT15M
0,20,2025-07-26 19:00:00+00:00,PT15M
0,20,2025-07-26 19:15:00+00:00,PT15M
0,20,2025-07-26 19:30:00+00:00,PT15M
0,20,2025-07-26 19:45:00+00:00,PT15M
0,20,2025-07-26 20:00:00+00:00,PT15M
0,20,2025-07-26 20:15:00+00:00,PT15M
0,20,2025-07-26 20:30:00+00:00,PT15M
0,20,2025-07-26 20:45:00+00:00,PT15M
0,19,2025-07-26 21:00:00+00:00,PT15M
0,19,2025-07-26 21:15:00+00:00,PT15M
0,19,2025-07-26 21:30:00+00:00,PT15M
0,19,2025-07-26 21:45:00+00:00,PT15M
0,19,2025-07-26 22:00:00+00:00,PT15M
0,19,2025-07-26 22:15:00+00:00,PT15M
0,19,2025-07-26 22:30:00+00:00,PT15M
0,19,2025-07-26 22:45:00+00:00,PT15M
0,19,2025-07-26 23:00:00+00:00,PT15M
0,19,2025-07-26 23:15:00+00:00,PT15M
0,19,2025-07-26 23:30:00+00:00,PT15M
0,19,2025-07-26 23:45:00+00:00,PT15M
0,18,2025-07-27 00:00:00+00:00,PT15M
0,18,2025-07-27 00:15:00+00:00,PT15M
0,18,2025-07-27 00:30:00+00:00,PT15M
0,18,2025-07-27 00:45:00+00:00,PT15M
0,18,2025-07-27 01:00:00+00:00,PT15M
0,18,2025-07-27 01:15:00+00:00,PT15M
0,18,2025-07-27 01:30:00+00:00,PT15M
0,18,2025-07-27 01:45:00+00:00,PT15M
0,18,2025-07-27 02:00:00+00:00,PT15M
0,18,2025-07-27 02:15:00+00:00,PT15M
0,18,2025-07-27 02:30:00+00:00,PT15M
0,18,2025-07-27 02:45:00+00:00,PT15M
0,17,2025-07-27 03:00:00+00:00,PT15M
0,17,2025-07-27 03:15:00+00:00,PT15M
2,17,2025-07-27 03:30:00+00:00,PT15M
7,17,2025-07-27 03:45:00+00:00,PT15M
13,17,2025-07-27 04:00:00+00:00,PT15M
19,17,2025-07-27 04:15:00+00:00,PT15M
30,17,2025-07-27 04:30:00+00:00,PT15M
44,17,2025-07-27 04:45:00+00:00,PT15M
62,17,2025-07-27 05:00:00+00:00,PT15M
80,17,2025-07-27 05:15:00+00:00,PT15M
100,17,2025-07-27 05:30:00+00:00,PT15M
121,17,2025-07-27 05:45:00+00:00,PT15M
143,17,2025-07-27 06:00:00+00:00,PT15M
166,17,2025-07-27 06:15:00+00:00,PT15M
188,17,2025-07-27 06:30:00+00:00,PT15M
210,18,2025-07-27 06:45:00+00:00,PT15M
233,18,2025-07-27 07:00:00+00:00,PT15M
254,18,2025-07-27 07:15:00+00:00,PT15M
272,18,2025-07-27 07:30:00+00:00,PT15M
288,18,2025-07-27 07:45:00+00:00,PT15M
304,18,2025-07-27 08:00:00+00:00,PT15M
313,18,2025-07-27 08:15:00+00:00,PT15M
315,18,2025-07-27 08:30:00+00:00,PT15M
315,18,2025-07-27 08:45:00+00:00,PT15M
313,18,2025-07-27 09:00:00+00:00,PT15M
323,18,2025-07-27 09:15:00+00:00,PT15M
346,18,2025-07-27 09:30:00+00:00,PT15M
369,18,2025-07-27 09:45:00+00:00,PT15M
391,18,2025-07-27 10:00:00+00:00,PT15M
401,18,2025-07-27 10:15:00+00:00,PT15M
399,18,2025-07-27 10:30:00+00:00,PT15M
396,18,2025-07-27 10:45:00+00:00,PT15M
391,18,2025-07-27 11:00:00+00:00,PT15M
387,18,2025-07-27 11:15:00+00:00,PT15M
383,18,2025-07-27 11:30:00+00:00,PT15M
379,18,2025-07-27 11:45:00+00:00,PT15M
373,19,2025-07-27 12:00:00+00:00,PT15M
370,19,2025-07-27 12:15:00+00:00,PT15M
371,19,2025-07-27 12:30:00+00:00,PT15M
370,19,2025-07-27 12:45:00+00:00,PT15M
368,19,2025-07-27 13:00:00+00:00,PT15M
364,20,2025-07-27 13:15:00+00:00,PT15M
358,20,2025-07-27 13:30:00+00:00,PT15M
350,20,2025-07-27 13:45:00+00:00,PT15M
341,21,2025-07-27 14:00:00+00:00,PT15M
327,21,2025-07-27 14:15:00+00:00,PT15M
308,21,2025-07-27 14:30:00+00:00,PT15M
289,21,2025-07-27 14:45:00+00:00,PT15M
268,21,2025-07-27 15:00:00+00:00,PT15M
247,21,2025-07-27 15:15:00+00:00,PT15M
225,21,2025-07-27 15:30:00+00:00,PT15M
204,21,2025-07-27 15:45:00+00:00,PT15M
182,21,2025-07-27 16:00:00+00:00,PT15M
158,21,2025-07-27 16:15:00+00:00,PT15M
134,21,2025-07-27 16:30:00+00:00,PT15M
111,20,2025-07-27 16:45:00+00:00,PT15M
90,20,2025-07-27 17:00:00+00:00,PT15M
69,20,2025-07-27 17:15:00+00:00,PT15M
49,20,2025-07-27 17:30:00+00:00,PT15M
34,20,2025-07-27 17:45:00+00:00,PT15M
22,19,2025-07-27 18:00:00+00:00,PT15M
