ghi,air_temp,period_end,period
248,21,2025-07-03 05:00:00+00:00,PT15M
286,22,2025-07-03 05:15:00+00:00,PT15M
324,23,2025-07-03 05:30:00+00:00,PT15M
363,23,2025-07-03 05:45:00+00:00,PT15M
401,24,2025-07-03 06:00:00+00:00,PT15M
438,25,2025-07-03 06:15:00+00:00,PT15M
475,25,2025-07-03 06:30:00+00:00,PT15M
511,26,2025-07-03 06:45:00+00:00,PT15M
547,26,2025-07-03 07:00:00+00:00,PT15M
581,27,2025-07-03 07:15:00+00:00,PT15M
614,27,2025-07-03 07:30:00+00:00,PT15M
645,28,2025-07-03 07:45:00+00:00,PT15M
675,28,2025-07-03 08:00:00+00:00,PT15M
703,28,2025-07-03 08:15:00+00:00,PT15M
729,28,2025-07-03 08:30:00+00:00,PT15M
753,29,2025-07-03 08:45:00+00:00,PT15M
774,29,2025-07-03 09:00:00+00:00,PT15M
792,29,2025-07-03 09:15:00+00:00,PT15M
805,29,2025-07-03 09:30:00+00:00,PT15M
815,29,2025-07-03 09:45:00+00:00,PT15M
823,30,2025-07-03 10:00:00+00:00,PT15M
829,30,2025-07-03 10:15:00+00:00,PT15M
833,30,2025-07-03 10:30:00+00:00,PT15M
835,30,2025-07-03 10:45:00+00:00,PT15M
833,30,2025-07-03 11:00:00+00:00,PT15M
824,30,2025-07-03 11:15:00+00:00,PT15M
805,30,2025-07-03 11:30:00+00:00,PT15M
785,30,2025-07-03 11:45:00+00:00,PT15M
762,30,2025-07-03 12:00:00+00:00,PT15M
732,30,2025-07-03 12:15:00+00:00,PT15M
696,30,2025-07-03 12:30:00+00:00,PT15M
658,29,2025-07-03 12:45:00+00:00,PT15M
620,29,2025-07-03 13:00:00+00:00,PT15M
584,28,2025-07-03 13:15:00+00:00,PT15M
551,28,2025-07-03 13:30:00+00:00,PT15M
518,28,2025-07-03 13:45:00+00:00,PT15M
484,28,2025-07-03 14:00:00+00:00,PT15M
450,27,2025-07-03 14:15:00+00:00,PT15M
418,26,2025-07-03 14:30:00+00:00,PT15M
386,25,2025-07-03 14:45:00+00:00,PT15M
354,24,2025-07-03 15:00:00+00:00,PT15M
326,24,2025-07-03 15:15:00+00:00,PT15M
300,23,2025-07-03 15:30:00+00:00,PT15M
274,23,2025-07-03 15:45:00+00:00,PT15M
248,22,2025-07-03 16:00:00+00:00,PT15M
219,22,2025-07-03 16:15:00+00:00,PT15M
186,22,2025-07-03 16:30:00+00:00,PT15M
156,21,2025-07-03 16:45:00+00:00,PT15M
127,21,2025-07-03 17:00:00+00:00,PT15M
102,21,2025-07-03 17:15:00+00:00,PT15M
78,20,2025-07-03 17:30:00+00:00,PT15M
56,20,2025-07-03 17:45:00+00:00,PT15M
38,20,2025-07-03 18:00:00+00:00,PT15M
26,20,2025-07-03 18:15:00+00:00,PT15M
18,19,2025-07-03 18:30:00+00:00,PT15M
10,19,2025-07-03 18:45:00+00:00,PT15M
4,19,2025-07-03 19:00:00+00:00,PT15M
0,19,2025-07-03 19:15:00+00:00,PT15M
0,19,2025-07-03 19:30:00+00:00,PT15M
0,19,2025-07-03 19:45:00+00:00,PT15M
0,19,2025-07-03 20:00:00+00:00,PT15M
0,19,2025-07-03 20:15:00+00:00,PT15M
0,19,2025-07-03 20:30:00+00:00,PT15M
0,19,2025-07-03 20:45:00+00:00,PT15M
0,18,2025-07-03 21:00:00+00:00,PT15M
0,18,2025-07-03 21:15:00+00:00,PT15M
0,18,2025-07-03 21:30:00+00:00,PT15M
0,18,2025-07-03 21:45:00+00:00,PT15M
0,18,2025-07-03 22:00:00+00:00,PT15M
0,18,2025-07-03 22:15:00+00:00,PT15M
0,18,2025-07-03 22:30:00+00:00,PT15M
0,18,2025-07-03 22:45:00+00:00,PT15M
0,18,2025-07-03 23:00:00+00:00,PT15M
0,18,2025-07-03 23:15:00+00:00,PT15M
0,17,2025-07-03 23:30:00+00:00,PT15M
0,17,2025-07-03 23:45:00+00:00,PT15M
0,17,2025-07-04 00:00:00+00:00,PT15M
0,16,2025-07-04 00:15:00+00:00,PT15M
0,16,2025-07-04 00:30:00+00:00,PT15M
0,16,2025-07-04 00:45:00+00:00,PT15M
0,15,2025-07-04 01:00:00+00:00,PT15M
0,15,2025-07-04 01:15:00+00:00,PT15M
0,15,2025-07-04 01:30:00+00:00,PT15M
0,14,2025-07-04 01:45:00+00:00,PT15M
0,14,2025-07-04 02:00:00+00:00,PT15M
0,13,2025-07-04 02:15:00+00:00,PT15M
0,13,2025-07-04 02:30:00+00:00,PT15M
0,13,2025-07-04 02:45:00+00:00,PT15M
3,13,2025-07-04 03:00:00+00:00,PT15M
18,13,2025-07-04 03:15:00+00:00,PT15M
38,13,2025-07-04 03:30:00+00:00,PT15M
63,13,2025-07-04 03:45:00+00:00,PT15M
92,13,2025-07-04 04:00:00+00:00,PT15M
125,14,2025-07-04 04:15:00+00:00,PT15M
160,14,2025-07-04 04:30:00+00:00,PT15M
198,14,2025-07-04 04:45:00+00:00,PT15M
238,15,2025-07-04 05:00:00+00:00,PT15M
277,15,2025-07-04 05:15:00+00:00,PT15M
315,16,2025-07-04 05:30:00+00:00,PT15M
354,16,2025-07-04 05:45:00+00:00,PT15M
392,16,2025-07-04 06:00:00+00:00,PT15M
431,17,2025-07-04 06:15:00+00:00,PT15M
471,17,2025-07-04 06:30:00+00:00,PT15M
510,18,2025-07-04 06:45:00+00:00,PT15M
548,18,2025-07-04 07:00:00+00:00,PT15M
581,18,2025-07-04 07:15:00+00:00,PT15M
609,19,2025-07-04 07:30:00+00:00,PT15M
634,19,2025-07-04 07:45:00+00:00,PT15M
657,20,2025-07-04 08:00:00+00:00,PT15M
676,20,2025-07-04 08:15:00+00:00,PT15M
691,20,2025-07-04 08:30:00+00:00,PT15M
702,20,2025-07-04 08:45:00+00:00,PT15M
712,21,2025-07-04 09:00:00+00:00,PT15M
722,21,2025-07-04 09:15:00+00:00,PT15M
734,21,2025-07-04 09:30:00+00:00,PT15M
743,22,2025-07-04 09:45:00+00:00,PT15M
750,22,2025-07-04 10:00:00+00:00,PT15M
756,22,2025-07-04 10:15:00+00:00,PT15M
760,22,2025-07-04 10:30:00+00:00,PT15M
761,23,2025-07-04 10:45:00+00:00,PT15M
760,23,2025-07-04 11:00:00+00:00,PT15M
754,23,2025-07-04 11:15:00+00:00,PT15M
743,24,2025-07-04 11:30:00+00:00,PT15M
729,24,2025-07-04 11:45:00+00:00,PT15M
713,24,2025-07-04 12:00:00+00:00,PT15M
703,24,2025-07-04 12:15:00+00:00,PT15M
700,24,2025-07-04 12:30:00+00:00,PT15M
694,24,2025-07-04 12:45:00+00:00,PT15M
686,24,2025-07-04 13:00:00+00:00,PT15M
674,24,2025-07-04 13:15:00+00:00,PT15M
659,24,2025-07-04 13:30:00+00:00,PT15M
641,24,2025-07-04 13:45:00+00:00,PT15M
622,24,2025-07-04 14:00:00+00:00,PT15M
599,25,2025-07-04 14:15:00+00:00,PT15M
574,25,2025-07-04 14:30:00+00:00,PT15M
546,24,2025-07-04 14:45:00+00:00,PT15M
517,24,2025-07-04 15:00:00+00:00,PT15M
486,24,2025-07-04 15:15:00+00:00,PT15M
452,24,2025-07-04 15:30:00+00:00,PT15M
418,24,2025-07-04 15:45:00+00:00,PT15M
382,24,2025-07-04 16:00:00+00:00,PT15M
347,24,2025-07-04 16:15:00+00:00,PT15M
312,24,2025-07-04 16:30:00+00:00,PT15M
276,23,2025-07-04 16:45:00+00:00,PT15M
241,23,2025-07-04 17:00:00+00:00,PT15M
206,22,2025-07-04 17:15:00+00:00,PT15M
171,22,2025-07-04 17:30:00+00:00,PT15M
137,21,2025-07-04 17:45:00+00:00,PT15M
105,21,2025-07-04 18:00:00+00:00,PT15M
76,20,2025-07-04 18:15:00+00:00,PT15M
50,20,2025-07-04 18:30:00+00:00,PT15M
28,19,2025-07-04 18:45:00+00:00,PT15M
