ghi,air_temp,period_end,period
310,18,2025-07-25 07:30:00+00:00,PT15M
347,19,2025-07-25 07:45:00+00:00,PT15M
384,19,2025-07-25 08:00:00+00:00,PT15M
415,19,2025-07-25 08:15:00+00:00,PT15M
436,20,2025-07-25 08:30:00+00:00,PT15M
458,20,2025-07-25 08:45:00+00:00,PT15M
478,20,2025-07-25 09:00:00+00:00,PT15M
492,20,2025-07-25 09:15:00+00:00,PT15M
499,21,2025-07-25 09:30:00+00:00,PT15M
505,22,2025-07-25 09:45:00+00:00,PT15M
508,22,2025-07-25 10:00:00+00:00,PT15M
510,23,2025-07-25 10:15:00+00:00,PT15M
511,23,2025-07-25 10:30:00+00:00,PT15M
510,23,2025-07-25 10:45:00+00:00,PT15M
508,24,2025-07-25 11:00:00+00:00,PT15M
499,24,2025-07-25 11:15:00+00:00,PT15M
483,24,2025-07-25 11:30:00+00:00,PT15M
465,24,2025-07-25 11:45:00+00:00,PT15M
446,24,2025-07-25 12:00:00+00:00,PT15M
441,25,2025-07-25 12:15:00+00:00,PT15M
449,25,2025-07-25 12:30:00+00:00,PT15M
454,25,2025-07-25 12:45:00+00:00,PT15M
457,25,2025-07-25 13:00:00+00:00,PT15M
461,25,2025-07-25 13:15:00+00:00,PT15M
465,25,2025-07-25 13:30:00+00:00,PT15M
465,26,2025-07-25 13:45:00+00:00,PT15M
464,26,2025-07-25 14:00:00+00:00,PT15M
451,25,2025-07-25 14:15:00+00:00,PT15M
428,25,2025-07-25 14:30:00+00:00,PT15M
403,25,2025-07-25 14:45:00+00:00,PT15M
378,24,2025-07-25 15:00:00+00:00,PT15M
359,24,2025-07-25 15:15:00+00:00,PT15M
346,24,2025-07-25 15:30:00+00:00,PT15M
331,24,2025-07-25 15:45:00+00:00,PT15M
314,24,2025-07-25 16:00:00+00:00,PT15M
287,24,2025-07-25 16:15:00+00:00,PT15M
255,24,2025-07-25 16:30:00+00:00,PT15M
222,24,2025-07-25 16:45:00+00:00,PT15M
190,23,2025-07-25 17:00:00+00:00,PT15M
158,23,2025-07-25 17:15:00+00:00,PT15M
125,23,2025-07-25 17:30:00+00:00,PT15M
95,23,2025-07-25 17:45:00+00:00,PT15M
68,22,2025-07-25 18:00:00+00:00,PT15M
44,22,2025-07-25 18:15:00+00:00,PT15M
23,22,2025-07-25 18:30:00+00:00,PT15M
7,22,2025-07-25 18:45:00+00:00,PT15M
0,22,2025-07-25 19:00:00+00:00,PT15M
0,21,2025-07-25 19:15:00+00:00,PT15M
0,21,2025-07-25 19:30:00+00:00,PT15M
0,21,2025-07-25 19:45:00+00:00,PT15M
0,21,2025-07-25 20:00:00+00:00,PT15M
0,21,2025-07-25 20:15:00+00:00,PT15M
0,21,2025-07-25 20:30:00+00:00,PT15M
0,21,2025-07-25 20:45:00+00:00,PT15M
0,21,2025-07-25 21:00:00+00:00,PT15M
0,21,2025-07-25 21:15:00+00:00,PT15M
0,21,2025-07-25 21:30:00+00:00,PT15M
0,21,2025-07-25 21:45:00+00:00,PT15M
0,21,2025-07-25 22:00:00+00:00,PT15M
0,20,2025-07-25 22:15:00+00:00,PT15M
0,20,2025-07-25 22:30:00+00:00,PT15M
0,20,2025-07-25 22:45:00+00:00,PT15M
0,19,2025-07-25 23:00:00+00:00,PT15M
0,19,2025-07-25 23:15:00+00:00,PT15M
0,19,2025-07-25 23:30:00+00:00,PT15M
0,18,2025-07-25 23:45:00+00:00,PT15M
0,18,2025-07-26 00:00:00+00:00,PT15M
0,18,2025-07-26 00:15:00+00:00,PT15M
0,18,2025-07-26 00:30:00+00:00,PT15M
0,18,2025-07-26 00:45:00+00:00,PT15M
0,18,2025-07-26 01:00:00+00:00,PT15M
0,18,2025-07-26 01:15:00+00:00,PT15M
0,18,2025-07-26 01:30:00+00:00,PT15M
0,17,2025-07-26 01:45:00+00:00,PT15M
0,17,2025-07-26 02:00:00+00:00,PT15M
0,17,2025-07-26 02:15:00+00:00,PT15M
0,17,2025-07-26 02:30:00+00:00,PT15M
0,17,2025-07-26 02:45:00+00:00,PT15M
0,17,2025-07-26 03:00:00+00:00,PT15M
0,17,2025-07-26 03:15:00+00:00,PT15M
6,17,2025-07-26 03:30:00+00:00,PT15M
16,17,2025-07-26 03:45:00+00:00,PT15M
28,17,2025-07-26 04:00:00+00:00,PT15M
43,17,2025-07-26 04:15:00+00:00,PT15M
62,18,2025-07-26 04:30:00+00:00,PT15M
85,18,2025-07-26 04:45:00+00:00,PT15M
110,18,2025-07-26 05:00:00+00:00,PT15M
136,18,2025-07-26 05:15:00+00:00,PT15M
164,19,2025-07-26 05:30:00+00:00,PT15M
193,19,2025-07-26 05:45:00+00:00,PT15M
223,19,2025-07-26 06:00:00+00:00,PT15M
253,20,2025-07-26 06:15:00+00:00,PT15M
281,20,2025-07-26 06:30:00+00:00,PT15M
310,20,2025-07-26 06:45:00+00:00,PT15M
339,20,2025-07-26 07:00:00+00:00,PT15M
366,21,2025-07-26 07:15:00+00:00,PT15M
388,21,2025-07-26 07:30:00+00:00,PT15M
409,22,2025-07-26 07:45:00+00:00,PT15M
429,22,2025-07-26 08:00:00+00:00,PT15M
450,22,2025-07-26 08:15:00+00:00,PT15M
474,23,2025-07-26 08:30:00+00:00,PT15M
497,23,2025-07-26 08:45:00+00:00,PT15M
519,23,2025-07-26 09:00:00+00:00,PT15M
530,24,2025-07-26 09:15:00+00:00,PT15M
531,24,2025-07-26 09:30:00+00:00,PT15M
529,24,2025-07-26 09:45:00+00:00,PT15M
525,24,2025-07-26 10:00:00+00:00,PT15M
523,24,2025-07-26 10:15:00+00:00,PT15M
524,25,2025-07-26 10:30:00+00:00,PT15M
523,25,2025-07-26 10:45:00+00:00,PT15M
520,25,2025-07-26 11:00:00+00:00,PT15M
519,25,2025-07-26 11:15:00+00:00,PT15M
519,25,2025-07-26 11:30:00+00:00,PT15M
517,24,2025-07-26 11:45:00+00:00,PT15M
513,24,2025-07-26 12:00:00+00:00,PT15M
502,24,2025-07-26 12:15:00+00:00,PT15M
483,24,2025-07-26 12:30:00+00:00,PT15M
463,23,2025-07-26 12:45:00+00:00,PT15M
441,23,2025-07-26 13:00:00+00:00,PT15M
422,23,2025-07-26 13:15:00+00:00,PT15M
406,23,2025-07-26 13:30:00+00:00,PT15M
388,22,2025-07-26 13:45:00+00:00,PT15M
370,22,2025-07-26 14:00:00+00:00,PT15M
350,22,2025-07-26 14:15:00+00:00,PT15M
328,22,2025-07-26 14:30:00+00:00,PT15M
305,22,2025-07-26 14:45:00+00:00,PT15M
281,22,2025-07-26 15:00:00+00:00,PT15M
256,22,2025-07-26 15:15:00+00:00,PT15M
231,22,2025-07-26 15:30:00+00:00,PT15M
207,22,2025-07-26 15:45:00+00:00,PT15M
183,21,2025-07-26 16:00:00+00:00,PT15M
156,21,2025-07-26 16:15:00+00:00,PT15M
130,21,2025-07-26 16:30:00+00:00,PT15M
106,21,2025-07-26 16:45:00+00:00,PT15M
84,21,2025-07-26 17:00:00+00:00,PT15M
63,20,2025-07-26 17:15:00+00:00,PT15M
44,20,2025-07-26 17:30:00+00:00,PT15M
29,20,2025-07-26 17:45:00+00:00,PT15M
18,20,2025-07-26 18:00:00+00:00,PT15M
