ghi,air_temp,period_end,period
89,14,2025-07-05 04:00:00+00:00,PT15M
121,14,2025-07-05 04:15:00+00:00,PT15M
155,15,2025-07-05 04:30:00+00:00,PT15M
192,16,2025-07-05 04:45:00+00:00,PT15M
230,16,2025-07-05 05:00:00+00:00,PT15M
269,16,2025-07-05 05:15:00+00:00,PT15M
308,17,2025-07-05 05:30:00+00:00,PT15M
347,18,2025-07-05 05:45:00+00:00,PT15M
387,18,2025-07-05 06:00:00+00:00,PT15M
426,19,2025-07-05 06:15:00+00:00,PT15M
466,19,2025-07-05 06:30:00+00:00,PT15M
506,20,2025-07-05 06:45:00+00:00,PT15M
544,20,2025-07-05 07:00:00+00:00,PT15M
581,21,2025-07-05 07:15:00+00:00,PT15M
616,22,2025-07-05 07:30:00+00:00,PT15M
649,22,2025-07-05 07:45:00+00:00,PT15M
681,23,2025-07-05 08:00:00+00:00,PT15M
711,23,2025-07-05 08:15:00+00:00,PT15M
738,23,2025-07-05 08:30:00+00:00,PT15M
763,24,2025-07-05 08:45:00+00:00,PT15M
786,24,2025-07-05 09:00:00+00:00,PT15M
805,24,2025-07-05 09:15:00+00:00,PT15M
819,25,2025-07-05 09:30:00+00:00,PT15M
831,25,2025-07-05 09:45:00+00:00,PT15M
840,25,2025-07-05 10:00:00+00:00,PT15M
833,26,2025-07-05 10:15:00+00:00,PT15M
809,26,2025-07-05 10:30:00+00:00,PT15M
782,26,2025-07-05 10:45:00+00:00,PT15M
753,26,2025-07-05 11:00:00+00:00,PT15M
733,26,2025-07-05 11:15:00+00:00,PT15M
722,27,2025-07-05 11:30:00+00:00,PT15M
710,27,2025-07-05 11:45:00+00:00,PT15M
695,27,2025-07-05 12:00:00+00:00,PT15M
677,27,2025-07-05 12:15:00+00:00,PT15M
656,28,2025-07-05 12:30:00+00:00,PT15M
634,28,2025-07-05 12:45:00+00:00,PT15M
609,28,2025-07-05 13:00:00+00:00,PT15M
589,28,2025-07-05 13:15:00+00:00,PT15M
573,28,2025-07-05 13:30:00+00:00,PT15M
555,28,2025-07-05 13:45:00+00:00,PT15M
536,28,2025-07-05 14:00:00+00:00,PT15M
504,28,2025-07-05 14:15:00+00:00,PT15M
460,28,2025-07-05 14:30:00+00:00,PT15M
417,28,2025-07-05 14:45:00+00:00,PT15M
375,28,2025-07-05 15:00:00+00:00,PT15M
340,28,2025-07-05 15:15:00+00:00,PT15M
310,27,2025-07-05 15:30:00+00:00,PT15M
280,27,2025-07-05 15:45:00+00:00,PT15M
250,27,2025-07-05 16:00:00+00:00,PT15M
222,26,2025-07-05 16:15:00+00:00,PT15M
194,26,2025-07-05 16:30:00+00:00,PT15M
167,26,2025-07-05 16:45:00+00:00,PT15M
141,26,2025-07-05 17:00:00+00:00,PT15M
117,26,2025-07-05 17:15:00+00:00,PT15M
92,25,2025-07-05 17:30:00+00:00,PT15M
69,25,2025-07-05 17:45:00+00:00,PT15M
49,24,2025-07-05 18:00:00+00:00,PT15M
33,24,2025-07-05 18:15:00+00:00,PT15M
22,24,2025-07-05 18:30:00+00:00,PT15M
13,23,2025-07-05 18:45:00+00:00,PT15M
5,23,2025-07-05 19:00:00+00:00,PT15M
0,23,2025-07-05 19:15:00+00:00,PT15M
0,22,2025-07-05 19:30:00+00:00,PT15M
0,22,2025-07-05 19:45:00+00:00,PT15M
0,22,2025-07-05 20:00:00+00:00,PT15M
0,22,2025-07-05 20:15:00+00:00,PT15M
0,21,2025-07-05 20:30:00+00:00,PT15M
0,21,2025-07-05 20:45:00+00:00,PT15M
0,20,2025-07-05 21:00:00+00:00,PT15M
0,20,2025-07-05 21:15:00+00:00,PT15M
0,19,2025-07-05 21:30:00+00:00,PT15M
0,19,2025-07-05 21:45:00+00:00,PT15M
0,19,2025-07-05 22:00:00+00:00,PT15M
0,18,2025-07-05 22:15:00+00:00,PT15M
0,18,2025-07-05 22:30:00+00:00,PT15M
0,18,2025-07-05 22:45:00+00:00,PT15M
0,18,2025-07-05 23:00:00+00:00,PT15M
0,18,2025-07-05 23:15:00+00:00,PT15M
0,18,2025-07-05 23:30:00+00:00,PT15M
0,18,2025-07-05 23:45:00+00:00,PT15M
0,18,2025-07-06 00:00:00+00:00,PT15M
0,17,2025-07-06 00:15:00+00:00,PT15M
0,17,2025-07-06 00:30:00+00:00,PT15M
0,17,2025-07-06 00:45:00+00:00,PT15M
0,17,2025-07-06 01:00:00+00:00,PT15M
0,17,2025-07-06 01:15:00+00:00,PT15M
0,17,2025-07-06 01:30:00+00:00,PT15M
0,17,2025-07-06 01:45:00+00:00,PT15M
0,17,2025-07-06 02:00:00+00:00,PT15M
0,17,2025-07-06 02:15:00+00:00,PT15M
0,17,2025-07-06 02:30:00+00:00,PT15M
0,17,2025-07-06 02:45:00+00:00,PT15M
2,17,2025-07-06 03:00:00+00:00,PT15M
11,17,2025-07-06 03:15:00+00:00,PT15M
24,17,2025-07-06 03:30:00+00:00,PT15M
39,17,2025-07-06 03:45:00+00:00,PT15M
57,17,2025-07-06 04:00:00+00:00,PT15M
78,18,2025-07-06 04:15:00+00:00,PT15M
104,18,2025-07-06 04:30:00+00:00,PT15M
132,18,2025-07-06 04:45:00+00:00,PT15M
161,18,2025-07-06 05:00:00+00:00,PT15M
190,19,2025-07-06 05:15:00+00:00,PT15M
222,19,2025-07-06 05:30:00+00:00,PT15M
254,20,2025-07-06 05:45:00+00:00,PT15M
286,20,2025-07-06 06:00:00+00:00,PT15M
318,21,2025-07-06 06:15:00+00:00,PT15M
349,21,2025-07-06 06:30:00+00:00,PT15M
380,22,2025-07-06 06:45:00+00:00,PT15M
410,22,2025-07-06 07:00:00+00:00,PT15M
444,22,2025-07-06 07:15:00+00:00,PT15M
485,23,2025-07-06 07:30:00+00:00,PT15M
527,23,2025-07-06 07:45:00+00:00,PT15M
569,24,2025-07-06 08:00:00+00:00,PT15M
603,24,2025-07-06 08:15:00+00:00,PT15M
627,24,2025-07-06 08:30:00+00:00,PT15M
650,25,2025-07-06 08:45:00+00:00,PT15M
671,25,2025-07-06 09:00:00+00:00,PT15M
693,25,2025-07-06 09:15:00+00:00,PT15M
718,26,2025-07-06 09:30:00+00:00,PT15M
740,26,2025-07-06 09:45:00+00:00,PT15M
760,26,2025-07-06 10:00:00+00:00,PT15M
772,27,2025-07-06 10:15:00+00:00,PT15M
776,27,2025-07-06 10:30:00+00:00,PT15M
778,27,2025-07-06 10:45:00+00:00,PT15M
777,28,2025-07-06 11:00:00+00:00,PT15M
764,28,2025-07-06 11:15:00+00:00,PT15M
740,28,2025-07-06 11:30:00+00:00,PT15M
714,28,2025-07-06 11:45:00+00:00,PT15M
687,29,2025-07-06 12:00:00+00:00,PT15M
667,29,2025-07-06 12:15:00+00:00,PT15M
655,29,2025-07-06 12:30:00+00:00,PT15M
641,29,2025-07-06 12:45:00+00:00,PT15M
625,29,2025-07-06 13:00:00+00:00,PT15M
608,29,2025-07-06 13:15:00+00:00,PT15M
592,29,2025-07-06 13:30:00+00:00,PT15M
574,29,2025-07-06 13:45:00+00:00,PT15M
554,29,2025-07-06 14:00:00+00:00,PT15M
531,29,2025-07-06 14:15:00+00:00,PT15M
504,29,2025-07-06 14:30:00+00:00,PT15M
477,29,2025-07-06 14:45:00+00:00,PT15M
448,29,2025-07-06 15:00:00+00:00,PT15M
418,29,2025-07-06 15:15:00+00:00,PT15M
386,29,2025-07-06 15:30:00+00:00,PT15M
354,29,2025-07-06 15:45:00+00:00,PT15M
322,29,2025-07-06 16:00:00+00:00,PT15M
291,28,2025-07-06 16:15:00+00:00,PT15M
260,28,2025-07-06 16:30:00+00:00,PT15M
229,28,2025-07-06 16:45:00+00:00,PT15M
198,28,2025-07-06 17:00:00+00:00,PT15M
167,27,2025-07-06 17:15:00+00:00,PT15M
136,26,2025-07-06 17:30:00+00:00,PT15M
106,26,2025-07-06 17:45:00+00:00,PT15M
79,25,2025-07-06 18:00:00+00:00,PT15M
